name,destination,price_egp,rating,url,source_website,image_url
The G Hotel Seashell El Alamein Pool,"North Coast, Egypt",6624,7.8,https://www.hotels.com/ho1223782976/the-g-hotel-el-alamein-egypt/?chkin=2026-12-21&chkout=2026-12-22&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763727&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=138&top_cur=USD&userIntent=&selectedRoomType=321614474&selectedRatePlan=389155912&expediaPropertyId=38211968&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/39000000/38220000/38212000/38211968/b5280e4d.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Gewan Resort New Alamein Marsa Matrouh Pool,"North Coast, Egypt",8640,6.4,https://www.hotels.com/ho3049369856/tolip-resort-sunrays-el-dabaa-egypt/?chkin=2026-10-02&chkout=2026-10-03&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763729&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=162&top_cur=USD&userIntent=&selectedRoomType=322509208&selectedRatePlan=404929287&expediaPropertyId=95261558&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/96000000/95270000/95261600/95261558/bcb3501a.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
M Hotels at Porto Marina El Alamein Pool Hot tub,"North Coast, Egypt",7968,8.4,https://www.hotels.com/ho352770/porto-marina-resort-spa-el-alamein-egypt/?chkin=2026-11-01&chkout=2026-11-02&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763733&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=149&top_cur=USD&userIntent=&selectedRoomType=328949378&selectedRatePlan=410791761&expediaPropertyId=1503158&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/2000000/1510000/1503200/1503158/ef602ec2.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Prime Holidays Seashell El Alamein Kitchen,"North Coast, Egypt",12960,2,https://www.hotels.com/user/signin?uurl=e3id%3Dredr%26rurl%3D%2FHotel-Search%3FregionId%3D972070363693498368%26destination%3DNorth%2BCoast%252C%2BMatrouh%2BGovernorate%252C%2BEgypt%26flexibility%3D1_DAY%26searchRange%3D2026-07-01_2026-07-31%26searchRange%3D2026-08-01_2026-08-31%26searchRange%3D2026-09-01_2026-09-30%26searchRange%3D2026-10-01_2026-10-31%26searchRange%3D2026-11-01_2026-11-30%26searchRange%3D2026-12-01_2026-12-31%26adults%3D2%26latLong%3D31.061226%252C28.108728%26userIntent%3D%26sort%3DRECOMMENDED%26vip%3Dfalse%26selected%3D116105910&partnerLang=en_GB,Hotels.com,https://images.trvl-media.com/lodging/117000000/116110000/116106000/116105910/103a18f9_edited_8805.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Marseilia Beach 3 Al-Hammam Pool,"North Coast, Egypt",7200,8.2,https://www.hotels.com/ho1575116320/marseilia-beach-3-dixcove-ghana/?chkin=2026-08-30&chkout=2026-08-31&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763741&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=135&top_cur=USD&userIntent=&selectedRoomType=318991469&selectedRatePlan=386928238&expediaPropertyId=49191135&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/50000000/49200000/49191200/49191135/db998e02.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Marina Resort By Seven Seasons Al-Hammam Kitchen,"North Coast, Egypt",5856,10,https://www.hotels.com/ho3382995328/?chkin=2026-11-15&chkout=2026-11-16&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763745&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=110&top_cur=USD&userIntent=&selectedRoomType=325113836&selectedRatePlan=399852761&expediaPropertyId=105687354&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/106000000/105690000/105687400/105687354/0b37b4eb.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Seven Seasons Hospitality El Alamein Pool Kitchen,"North Coast, Egypt",21312,9.4,https://www.hotels.com/ho3048935392/seven-seasons-hospitality-dixcove-ghana/?chkin=2026-11-24&chkout=2026-11-25&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763749&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=355&top_cur=USD&userIntent=&selectedRoomType=325981318&selectedRatePlan=399878623&expediaPropertyId=95247981&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/96000000/95250000/95248000/95247981/3cadea32.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Carols Beau Rivage Hotel Marsa Matrouh Pool,"North Coast, Egypt",17520,7.8,https://www.hotels.com/ho494242/carols-beau-rivage-hotel-marsa-matruh-egypt/?chkin=2026-10-01&chkout=2026-10-02&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763753&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=365&top_cur=USD&userIntent=&selectedRoomType=325279052&selectedRatePlan=400288164&expediaPropertyId=10052231&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/11000000/10060000/10052300/10052231/2908619b.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
"JAZ Elite Crystal, Almaza Bay Marsa Matrouh Breakfast included Pool Hot tub","North Coast, Egypt",10992,9.2,https://www.hotels.com/ho325564/jaz-crystal-almaza-bay-marsa-matruh-egypt/?chkin=2026-09-21&chkout=2026-09-22&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763756&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=229&top_cur=USD&userIntent=&selectedRoomType=ROO.QN-SU&selectedRatePlan=20260921%7C20260922%7CW%7C138%7C120100%7CROO.QN-SU%7CBARBB%7CBB%7C%7C1%7E2%7E0%7C%7CN%7C%7CB2C&expediaPropertyId=2863027&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/3000000/2870000/2863100/2863027/4d864bd2.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
"JAZ Almaza Beach Resort, Almaza Bay Marsa Matrouh Pool Hot tub","North Coast, Egypt",8544,8.2,https://www.hotels.com/ho245521/jaz-almaza-bay-marsa-matruh-egypt/?chkin=2026-12-04&chkout=2026-12-05&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763760&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=178&top_cur=USD&userIntent=&selectedRoomType=DBL.SU-VP&selectedRatePlan=20261204%7C20261205%7CW%7C138%7C88225%7CDBL.SU-VP%7CBARHBEGY%7CHB%7C%7C1%7E2%7E0%7C%7CN%7C%7CB2C&expediaPropertyId=1506575&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/2000000/1510000/1506600/1506575/fb009386.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Marina 2 6R-302 in Marassi North Coast Holiday rental Sleeps 8 El Alamein Pool,"North Coast, Egypt",13392,8.2,https://www.hotels.com/ho4119122912/marina-2-6r-302-in-marassi-north-coast/?chkin=2026-10-01&chkout=2026-10-02&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763763&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=251&top_cur=USD&userIntent=&selectedRoomType=328526380&selectedRatePlan=409217308&expediaPropertyId=128691341&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/129000000/128700000/128691400/128691341/bef24a42.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Golfview House HaciendaBay Families Only Holiday rental Sleeps 10 · 4 bedrooms El Alamein Pool Kitchen,"North Coast, Egypt",12000,8.2,https://www.hotels.com/ho3323289280/golfview-house-haciendabay-families-only-el-alamein-egypt/?chkin=2026-10-30&chkout=2026-10-31&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763765&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=225&top_cur=USD&userIntent=&selectedRoomType=324503398&selectedRatePlan=394811547&expediaPropertyId=103821540&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/104000000/103830000/103821600/103821540/b808e3fc.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Fouka North Coast SA-5A-102 Holiday rental Sleeps 6 Marsa Matrouh Pool,"North Coast, Egypt",7248,8.2,https://www.hotels.com/user/signin?uurl=e3id%3Dredr%26rurl%3D%2FHotel-Search%3FregionId%3D972070363693498368%26destination%3DNorth%2BCoast%252C%2BMatrouh%2BGovernorate%252C%2BEgypt%26flexibility%3D1_DAY%26searchRange%3D2026-07-01_2026-07-31%26searchRange%3D2026-08-01_2026-08-31%26searchRange%3D2026-09-01_2026-09-30%26searchRange%3D2026-10-01_2026-10-31%26searchRange%3D2026-11-01_2026-11-30%26searchRange%3D2026-12-01_2026-12-31%26adults%3D2%26latLong%3D31.061226%252C28.108728%26userIntent%3D%26sort%3DRECOMMENDED%26vip%3Dfalse%26selected%3D129827244&partnerLang=en_GB,Hotels.com,https://images.trvl-media.com/lodging/130000000/129830000/129827300/129827244/14568b7b.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Marassi Boutique Hotel-Marina 2 El Alamein Pool,"North Coast, Egypt",8400,9,https://www.hotels.com/ho3500853984/?chkin=2026-07-13&chkout=2026-07-14&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763770&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=175&top_cur=USD&userIntent=&selectedRoomType=325477607&selectedRatePlan=399546051&expediaPropertyId=109370437&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/110000000/109380000/109370500/109370437/2d779b55.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
"JAZ Viva Almaza Blu, Almaza Bay Marsa Matrouh Breakfast included Pool","North Coast, Egypt",12816,8.8,https://www.hotels.com/ho3677445792/jaz-almaza-blue-almaza-bay/?chkin=2026-09-16&chkout=2026-09-17&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763772&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=240&top_cur=USD&userIntent=&selectedRoomType=326470314&selectedRatePlan=401262874&expediaPropertyId=114888931&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/115000000/114890000/114889000/114888931/ca6fe1ed.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Triumph White Sands Marsa Matrouh,"North Coast, Egypt",2976,9.4,https://www.hotels.com/ho2930291872/triumph-white-sands-marsa-matruh-egypt/?chkin=2026-11-01&chkout=2026-11-02&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763774&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=59&top_cur=USD&userIntent=&selectedRoomType=321820863&selectedRatePlan=391977091&expediaPropertyId=91540371&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/92000000/91550000/91540400/91540371/fa8c177e.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Sunny 4-Bedroom Townhouse Families Only Al-Hammam,"North Coast, Egypt",18720,9.8,https://www.hotels.com/ho3319357760/sunny-4-bedroom-townhouse-families-only-alexandria-egypt/?chkin=2026-10-31&chkout=2026-11-01&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763777&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=351&top_cur=USD&userIntent=&selectedRoomType=324476861&selectedRatePlan=394746323&expediaPropertyId=103698680&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/104000000/103700000/103698700/103698680/9c59102c.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
TOLIP North Coast Hotel Al-Hammam Pool,"North Coast, Egypt",5424,8.4,https://www.hotels.com/ho1077333248/tolip-north-coast-hotel-al-hammam-egypt/?chkin=2026-11-01&chkout=2026-11-02&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763780&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=101&top_cur=USD&userIntent=&selectedRoomType=218758447&selectedRatePlan=278218515&expediaPropertyId=33635414&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/34000000/33640000/33635500/33635414/39dbe7ee.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Jaz Viva Casa Maza Marsa Matrouh Breakfast included Pool,"North Coast, Egypt",13008,8.2,https://www.hotels.com/ho4126036640/?chkin=2026-09-14&chkout=2026-09-15&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763782&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=271&top_cur=USD&userIntent=&selectedRoomType=328849441&selectedRatePlan=410469925&expediaPropertyId=128907395&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/129000000/128910000/128907400/128907395/3e8c51c9_edited_b134.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Porto Matrouh Beach Resort Marsa Matrouh Pool,"North Coast, Egypt",3840,7.6,https://www.hotels.com/ho532835/porto-matrouh-beach-resort-marsa-matruh-egypt/?chkin=2026-09-08&chkout=2026-09-09&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763785&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=72&top_cur=USD&userIntent=&selectedRoomType=217507435&selectedRatePlan=270029468&expediaPropertyId=994477&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/1000000/1000000/994500/994477/8d14f562.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Marseilia Beach 2 Marsa Matrouh Pool,"North Coast, Egypt",7824,8.2,https://www.hotels.com/ho1575131616/marseilia-beach-2-marsa-matruh-egypt/?chkin=2026-07-06&chkout=2026-07-07&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763788&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=147&top_cur=USD&userIntent=&selectedRoomType=320760017&selectedRatePlan=387180918&expediaPropertyId=49191613&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/50000000/49200000/49191700/49191613/c1aac1ee.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
Green Leaves Aqua Park Beach Resort North Coast Al-Hammam Pool,"North Coast, Egypt",5280,4.8,https://www.hotels.com/ho1120634240/green-leaves-aqua-park-beach-resort-north-coast-al-hammam-egypt/?chkin=2026-09-14&chkout=2026-09-15&flexibility=1_DAY&searchRange=2026-07-01_2026-07-31&searchRange=2026-08-01_2026-08-31&searchRange=2026-09-01_2026-09-30&searchRange=2026-10-01_2026-10-31&searchRange=2026-11-01_2026-11-30&searchRange=2026-12-01_2026-12-31&x_pwa=1&rfrr=HSR&pwa_ts=1783182763790&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=972070363693498368&destination=North+Coast%2C+Matrouh+Governorate%2C+Egypt&destType=MARKET&latLong=31.061226%2C28.108728&sort=RECOMMENDED&top_dp=105&top_cur=USD&userIntent=&selectedRoomType=220242719&selectedRatePlan=383506816&expediaPropertyId=34988570&searchId=5ebfa6f5-02fc-460a-89a8-ebcbe36479cd,Hotels.com,https://images.trvl-media.com/lodging/35000000/34990000/34988600/34988570/ffbe82d8.jpg?impolicy=resizecrop&ra=fit&rw=455&rh=455
